PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P70;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5222S1;P5222S2;P5222S3;P5222S4;P5222S5;P5222S6;P5222S7;P5222S8;P5222S9;P5222S10;P5222S8A1;P6008
20240205;02;2024;7685523;1;1;01;50;1;231.35928267;50;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;250000000;600000;;;1;;;;;;;;;;2
20240205;02;2024;7685524;1;1;01;50;1;223.13071264;50;1;1;4;1;3;1;1;1;3;1;1;5;4;1;1;1;1;1;3;3;;;;;1200000;;1;;;;;;1;;;NEQUI;6
20240205;02;2024;7685525;1;1;01;50;1;236.12425995;50;1;1;4;1;3;1;1;1;3;1;1;6;2;1;1;1;1;1;3;1;;;280000000;1500000;;;1;;;;;;;;;;2
20240205;02;2024;7685526;1;1;01;50;1;292.59146059;50;2;1;4;1;3;1;1;1;3;1;2;2;1;1;1;1;1;1;3;4;;;;400000;;;1;;;;;;;;;;1
20240205;02;2024;7685526;2;2;01;50;1;292.59146059;50;2;1;4;1;3;1;1;1;3;1;2;2;1;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;2
20240205;02;2024;7685527;1;1;01;50;1;217.88994933;50;3;1;4;1;3;1;1;1;3;1;1;1;1;1;2;1;1;1;3;3;;;;;250000;;;;;;;;;1;;;5
20240205;02;2024;7685528;1;1;01;50;1;205.99739916;50;1;1;4;1;3;2;1;1;7;1;1;2;1;1;1;1;1;1;4;3;;;;;600000;;;;;;;;1;;;AHORRO A LA MANO;3
20240205;02;2024;7685529;1;1;01;50;1;225.08546423;50;1;1;4;1;3;1;1;1;7;1;1;3;2;1;1;1;1;1;3;4;;;;450000;;;1;;;;;;;;;;4
20240205;02;2024;7685530;1;1;01;50;1;304.28936165;50;1;1;4;1;3;2;1;1;7;1;1;1;1;1;1;1;1;1;4;4;;;;400000;;;1;;;;;;;;;;1
20240205;02;2024;7685531;1;1;01;50;1;337.99739337;50;1;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;280000000;1200000;;;1;;;;;;;;;;3
20240205;02;2024;7685533;1;1;01;50;1;298.34528321;50;1;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;4;2;;1000000;300000000;1600000;;;1;;;;;1;;;;;3
20240205;02;2024;7685534;1;1;01;50;1;210.12461523;50;1;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;1600000;;1;;;;;;;;;;5
20240205;02;2024;7685535;1;1;01;50;1;348.97407875;50;1;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;1500000;;1;;;;;;;;;;4
20240205;02;2024;7685536;1;1;01;50;1;348.97407875;50;1;1;4;1;3;1;1;1;7;1;1;4;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;4
20240205;02;2024;7685537;1;1;01;50;1;192.67411185;50;1;1;4;1;3;1;1;1;7;1;1;8;7;1;1;1;1;1;4;4;;;;1000000;;;1;;;;;;1;;;AHORRO A LA MANO DAVIPLATA;7
20240205;02;2024;7685538;1;1;01;50;1;299.52438437;50;2;1;4;1;3;1;1;1;7;1;1;3;1;1;1;1;1;1;3;3;;;;;1300000;;1;;;;;;;;;;1
20240205;02;2024;7685539;1;1;01;50;1;220.7704225;50;1;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;260000000;700000;;;1;;;;;;;;;;1
20240207;02;2024;7685540;1;1;01;;1;189.86629215;05;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;600000;;;;;;;;;1;;;4
20240207;02;2024;7685541;1;1;01;;1;184.75982654;05;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;1000000;;;;;;;;;;1;;;2
20240207;02;2024;7685542;1;1;01;;1;184.75982654;05;1;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;200000000;1000000;;;1;;;;;;;;;;2
20240207;02;2024;7685543;1;1;01;;1;270.08882439;05;1;1;4;1;3;2;1;1;3;1;1;3;2;1;1;1;1;1;4;2;;420000;180000000;800000;;;1;;1;;1;;;;;;3
20240207;02;2024;7685544;1;1;01;;1;131.92503011;05;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;15000000;1000000;;;;;;;;;;1;;;3
20240207;02;2024;7685545;1;1;01;;1;237.28221361;05;2;1;4;1;3;2;1;1;3;1;1;2;1;1;1;1;1;1;4;3;;;;;500000;;;;;;;;;1;;;1
20240207;02;2024;7685546;1;1;01;;1;270.08882439;05;1;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;4;;;;1200000;;;1;;;;;1;;;;;3
20240207;02;2024;7685547;1;1;01;;1;237.16387399;05;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;1200000;;1;;;;;;;;;;5
20240207;02;2024;7685548;1;1;01;;1;208.44474266;05;2;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;1;1;3;4;;;;1000000;;;;;;;;;;1;;;2
20240207;02;2024;7685549;1;1;01;;1;119.61576613;05;1;1;4;1;3;1;1;1;3;1;1;6;3;1;1;1;1;1;3;1;;;200000000;1200000;;;1;;;;;;;;;;4
20240209;02;2024;7685550;1;1;01;;1;167.96347867;05;1;1;4;1;3;1;1;1;3;1;1;3;1;1;1;1;1;1;3;1;;;280000000;1000000;;;1;;;1;;;;;;;2
20240209;02;2024;7685551;1;1;01;;1;352.39721114;05;1;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;150000000;10000000;;;1;;;;;;;;;;4
20240209;02;2024;7685552;1;1;01;;1;208.59771828;05;1;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;3;;;;;900000;;1;;;;;;;;;;2
20240209;02;2024;7685553;1;1;01;;1;185.65185184;05;1;1;4;1;3;1;1;1;3;1;1;3;1;1;1;1;1;1;3;2;;800000;200000000;1000000;;;1;;1;;1;;;;;;2
20240209;02;2024;7685554;1;1;01;;1;275.73184908;05;1;1;4;1;3;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;900000;;1;;;;;;;;;;1
20240209;02;2024;7685555;1;1;01;;1;92.840418164;05;1;1;4;1;3;1;1;1;3;1;1;5;4;1;1;1;1;1;3;1;;;300000000;1500000;;;;;;;;;;1;;;6
20240209;02;2024;7685556;1;1;01;;1;185.65185184;05;1;1;4;1;3;1;1;1;3;1;1;6;2;1;1;1;1;1;3;1;;;200000000;1200000;;;1;;;;;;;;;;2
20240209;02;2024;7685557;1;1;01;;1;167.96347867;05;1;1;4;1;3;1;1;1;3;1;1;3;1;1;1;1;1;1;3;1;;;250000000;1000000;;;1;;;;;1;;;;;2
20240209;02;2024;7685558;1;1;01;;1;215.71110328;05;1;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;280000000;1200000;;;1;;;;;;;;;;1
20240206;02;2024;7685559;1;1;01;;1;278.0645809;05;2;1;4;1;3;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;860000;;1;;;;;;;;;;1
20240206;02;2024;7685560;1;1;01;;1;184.75982654;05;1;1;4;1;3;1;1;1;3;1;1;3;1;1;1;1;1;1;3;4;;;;850000;;;1;;;;;;;;;;2
20240206;02;2024;7685561;1;1;01;;1;180.5321209;05;1;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;4;;;;1200000;;;1;;;;;;;;;;2
20240206;02;2024;7685562;1;1;01;;1;102.12445998;05;1;1;4;1;3;1;1;1;3;1;1;7;5;1;1;1;1;1;3;4;;;;2500000;;;1;;;;;;;;;;5
20240206;02;2024;7685563;1;1;01;;1;102.12445998;05;1;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;150000000;1000000;;;1;;;;;;;;;;7
20240206;02;2024;7685564;1;1;01;;1;372.95443287;05;2;1;4;1;3;1;1;1;3;1;2;4;1;1;1;1;1;1;3;3;;;;;1100000;;1;;;;;;;;;;2
20240206;02;2024;7685564;2;2;01;;1;372.95443287;05;2;1;4;1;3;1;1;1;3;1;2;1;1;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;1
20240206;02;2024;7685565;1;1;01;;1;204.21703702;05;2;1;4;1;3;2;1;1;3;1;1;3;2;1;1;1;1;1;4;3;;;;;700000;;1;;;;;;;;;;2
20240206;02;2024;7685566;1;1;01;;1;237.28221361;05;2;1;4;1;3;1;1;1;3;1;1;3;1;1;1;1;1;1;3;1;;;450000000;800000;;;;;;;;;;1;;;1
20240206;02;2024;7685567;1;1;01;;1;102.12445998;05;1;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;98;98;;;1;;;;;;;;;;5
20240206;02;2024;7685568;1;1;01;;1;326.8389171;05;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;1200000;;;1;;;;;;;;;;2
20240205;02;2024;7685569;1;1;01;;1;96.007300368;05;1;1;4;1;4;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;600000000;2000000;;;1;;;;;;;;;;3
20240205;02;2024;7685570;1;1;01;;1;80.013432766;05;1;1;4;1;4;1;1;1;3;1;1;4;3;1;1;1;1;1;3;2;;850000;500000000;2500000;;;1;;;;;1;;;;;3
20240205;02;2024;7685571;1;1;01;;1;135.39909067;05;1;1;4;1;4;1;1;1;3;1;1;5;2;1;1;1;1;1;3;3;;;;;2300000;;1;;;;;;;;;;2
20240205;02;2024;7685572;1;1;01;;1;177.96166021;05;2;1;4;1;4;1;1;1;3;1;1;3;1;1;1;1;1;1;3;1;;;350000000;2000000;;;1;;;;;;;;;;1
20240205;02;2024;7685573;1;1;01;;1;162.8611696;05;2;1;4;1;4;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;1300000;;1;;;;1;;;;;;3
20240205;02;2024;7685574;1;1;01;;1;211.7192149;05;2;1;4;1;4;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;1000000;;1;;;;;1;;;;;1
20240205;02;2024;7685575;1;1;01;;1;154.32943049;05;1;1;4;1;4;2;1;1;3;1;1;4;2;1;1;1;1;1;4;1;;;350000000;1800000;;;1;;;;;1;;;;;2
20240205;02;2024;7685576;1;1;01;;1;139.22893988;05;1;1;4;1;4;1;1;1;3;1;1;5;3;1;1;1;1;1;3;1;;;680000000;3500000;;;1;;;;1;1;;;;;4
20240205;02;2024;7685577;1;1;01;05;1;846.73167254;05;2;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;300000000;1100000;;;1;;;;;;;;;;3
20240205;02;2024;7685578;1;1;01;05;1;1158.4343535;05;1;1;4;1;3;1;1;1;2;1;1;5;4;1;1;1;1;1;3;1;;;300000000;1500000;;;1;;;;;;;;;;3
20240205;02;2024;7685580;1;1;01;05;1;4110.2863384;05;2;1;4;1;2;1;1;1;3;1;1;4;2;1;1;1;1;1;4;1;;;1000000;700000;;;1;;;;;;;;;;4
20240205;02;2024;7685581;1;1;01;05;1;1060.4169486;05;2;1;4;1;3;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;870000;;1;;;;;1;;;;;1
20240205;02;2024;7685582;1;1;01;05;1;4270.4880027;05;2;1;4;1;2;1;1;1;3;1;1;1;1;1;1;1;1;1;3;4;;;;850000;;;;;;;;;;1;;;2
20240205;02;2024;7685583;1;1;01;05;1;4926.9937237;05;2;1;2;1;2;2;1;1;2;1;1;1;1;1;1;1;1;1;4;4;;;;400000;;;;;;;;;;1;;;2
20240205;02;2024;7685584;1;1;01;05;1;1275.0929358;05;2;1;4;1;3;1;1;1;2;1;1;1;1;1;1;1;1;1;3;3;;;;;550000;;1;;;;;;;;;;2
20240205;02;2024;7685585;1;1;01;05;1;3145.1524809;05;2;1;4;1;2;1;1;1;3;1;1;6;2;1;1;1;1;1;3;1;;;98;800000;;;1;;;;;;;;;;2
20240205;02;2024;7685586;1;1;01;05;1;2390.6686458;05;1;1;4;1;2;1;1;1;3;1;1;5;4;1;1;1;1;1;3;3;;;;;150000;;1;;;;;;;;;;4
20240205;02;2024;7685587;1;1;01;05;1;4826.2966366;05;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;100000000;800000;;;1;;;;;;;;;;3
20240205;02;2024;7685588;1;1;01;05;1;2710.0007191;05;2;1;4;1;2;2;1;1;3;1;2;3;2;1;1;1;1;1;4;1;;;15000000;500000;;;;;;;;;;1;;;3
20240205;02;2024;7685588;2;2;01;05;1;2710.0007191;05;2;1;4;1;2;2;1;1;3;1;2;2;1;1;1;1;1;1;1;4;;;;400000;;;;;;;;;;1;;;3
20240205;02;2024;7685589;1;1;01;05;1;2654.3739516;05;2;1;2;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;4;;;;400000;;;1;;;;;;;;;;2
20240205;02;2024;7685590;1;1;01;05;1;4591.6693545;05;2;1;4;1;2;1;1;1;2;1;1;2;2;1;2;1;1;1;3;4;;;;600000;;;1;;;;;;;;;;4
20240205;02;2024;7685591;1;1;01;05;1;787.21361417;05;2;1;4;1;2;1;1;1;2;1;1;2;1;1;1;1;1;1;3;4;;;;500000;;;1;;;;;;;;;;1
20240205;02;2024;7685592;1;1;01;05;1;1368.0930934;05;2;1;2;1;1;2;1;1;2;1;1;3;2;1;1;1;1;1;4;3;;;;;600000;;1;;;;;;;;;;5
20240205;02;2024;7685593;1;1;01;05;1;1826.183193;05;2;1;2;1;1;2;1;1;2;1;1;3;2;1;1;1;1;1;4;3;;;;;400000;;1;;;;;;;;;;4
20240205;02;2024;7685594;1;1;01;05;1;2195.1136058;05;2;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;3;;;;;290000;;1;;;;;;;;;;2
20240205;02;2024;7685595;1;1;01;05;1;2664.324124;05;2;1;4;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;4;3;;;;;350000;;1;;;;;;;;;;3
20240205;02;2024;7685596;1;1;01;05;1;1959.5379309;05;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;;;40000000;600000;;;1;;;;;;;;;;1
20240205;02;2024;7685597;1;1;01;05;1;2664.324124;05;2;1;2;1;1;2;1;1;2;1;1;3;2;1;1;1;1;1;4;3;;;;;500000;;1;;;;;;;;;;3
20240205;02;2024;7685598;1;1;01;05;1;981.64994568;05;2;1;4;1;3;1;1;1;2;1;1;1;1;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;2
20240205;02;2024;7685599;1;1;01;05;1;795.13980725;05;2;1;4;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;3;4;;;;350000;;;;;;;;;;1;;;2
20240205;02;2024;7685600;1;1;01;05;1;1077.8591718;05;2;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;250000000;1500000;;;1;;;;;;;;;;3
20240205;02;2024;7685601;1;1;01;05;1;867.28332147;05;2;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;750000;;1;;;;;;;;;;3
20240205;02;2024;7685602;1;1;01;05;1;713.09080507;05;2;1;2;1;2;1;1;1;2;1;1;5;3;1;1;1;1;1;3;4;;;;600000;;;1;;;;;;;;;;3
20240205;02;2024;7685603;1;1;01;05;1;799.54775775;05;2;1;2;1;2;1;1;1;2;1;1;2;1;1;1;1;1;1;3;1;;;50000000;400000;;;1;;;;;;;;;;3
20240205;02;2024;7685604;1;1;01;05;1;696.4587528;05;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;670000;;1;;;;;;;;;;3
20240205;02;2024;7685605;1;1;01;05;1;941.32096554;05;2;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;650000;;1;;;;;;;;;;6
20240205;02;2024;7685606;1;1;01;05;1;795.13980725;05;2;1;4;1;2;1;1;1;2;1;1;4;1;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;2
20240205;02;2024;7685607;1;1;01;05;1;1408.9188511;05;2;1;4;1;1;2;1;1;1;1;1;4;3;1;1;1;1;1;4;1;;;50000000;700000;;;1;;;;;;;;;;4
20240205;02;2024;7685608;1;1;01;05;1;1516.6371119;05;1;1;2;1;1;2;1;1;2;1;1;4;3;1;1;1;1;1;4;3;;;;;580000;;1;;;;;;;;;;5
20240205;02;2024;7685609;1;1;01;05;1;1270.9487351;05;2;1;4;1;1;2;1;1;2;1;1;2;2;1;1;1;1;1;4;3;;;;;600000;;1;;;;;;;;;;4
20240205;02;2024;7685611;1;1;01;05;1;1002.1777741;05;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;2
20240205;02;2024;7685612;1;1;01;05;1;1039.700135;05;2;1;4;1;3;1;1;1;2;1;1;5;3;1;1;1;1;1;3;1;;;242000000;1300000;;;1;;;;;;;;;;4
20240205;02;2024;7685613;1;1;01;05;1;1083.2017842;05;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;980000;;1;;;;;;;;;;2
20240205;02;2024;7685614;1;1;01;05;1;1124.4401315;05;2;1;4;1;3;1;1;1;2;1;1;6;2;1;1;1;1;1;3;6;;;;1500000;;;1;;;;;;;;;;2
20240205;02;2024;7685615;1;1;01;05;1;949.36334913;05;2;1;4;1;3;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;900000;;1;;;;;;;;;;2
20240205;02;2024;7685616;1;1;01;05;1;1235.4937309;05;2;3;4;1;3;1;1;1;2;1;1;2;1;1;1;1;1;1;3;4;;;;900000;;;1;;;;;;;;;;1
20240205;02;2024;7685617;1;1;01;05;1;1217.8688752;05;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;900000;;1;;;;;;;;;;3
20240205;02;2024;7685619;1;1;01;05;1;1020.651313;05;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;1
20240205;02;2024;7685620;1;1;01;05;1;1075.0723368;05;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;4;;;;1000000;;;1;;;;1;1;;;;;2
20240205;02;2024;7685621;1;1;01;05;1;749.86627077;05;2;1;4;1;2;1;1;1;2;1;1;4;1;1;1;1;1;1;3;1;;;60000000;700000;;1;;;;;;;;;;;1
20240205;02;2024;7685622;1;1;01;05;1;1082.2736265;05;2;1;4;1;3;2;1;1;2;1;1;2;1;1;1;1;1;3;4;3;;;;;550000;;1;;;;;;;;;;2
20240205;02;2024;7685623;1;1;01;05;1;1166.2589466;05;2;1;4;1;3;2;1;1;2;1;1;2;2;1;1;1;1;2;4;3;;;;;650000;;;;;;;;;1;;;3
20240205;02;2024;7685625;1;1;01;05;1;922.15322649;05;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;750000;;1;;;;;;;;;;5
20240205;02;2024;7685626;1;1;01;05;1;1551.9688527;05;2;1;4;1;4;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;1500000;;1;;1;;;;;;;;3
20240205;02;2024;7685627;1;1;01;05;1;1275.6272996;05;2;1;4;1;4;1;1;1;2;1;1;4;1;1;1;1;1;1;3;3;;;;;1900000;;1;;;;;;;;;;1
20240205;02;2024;7685628;1;1;01;05;1;939.82314716;05;2;1;4;1;4;1;1;1;2;1;1;4;2;1;1;1;1;1;3;1;;;450000000;98;;;1;;;;;;;;;;3
20240205;02;2024;7685629;1;1;01;05;1;1861.3771277;05;2;1;4;1;4;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;1400000;;1;;;;;;;;;;3
20240205;02;2024;7685630;1;1;01;05;1;1275.6272996;05;2;1;4;1;4;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;1450000;;1;;;;;;;;;;1
20240205;02;2024;7685631;1;1;01;05;1;1368.9922531;05;2;1;4;1;4;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;;;45000000;1800000;;;;;;;;;;1;;;1
20240205;02;2024;7685632;1;1;01;05;1;1533.5725191;05;2;1;4;1;4;1;1;1;2;1;1;3;2;1;1;1;1;1;3;4;;;;2500000;;;1;;;;;;;;;;2
20240205;02;2024;7685633;1;1;01;05;1;1309.330339;05;2;1;4;1;4;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;2500000;;1;;;;;1;;;;;2
20240205;02;2024;7685635;1;1;01;05;1;1533.5725191;05;2;1;4;1;4;1;1;1;2;1;1;4;2;1;1;1;1;1;3;3;;;;;1700000;;1;;;;;;;;;;2
20240205;02;2024;7685636;1;1;01;05;1;1106.9136451;05;2;1;4;1;3;1;1;1;2;1;1;4;2;1;1;1;1;1;3;1;;;200000000;1300000;;;1;;;;;;;;;;2
20240205;02;2024;7685637;1;1;01;05;1;1078.5894484;05;2;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;2;;1600000;180000000;1000000;;;1;;1;;;;;;;;4
20240205;02;2024;7685638;1;1;01;05;1;1078.4209469;05;2;1;4;1;3;1;1;1;2;1;1;3;1;1;1;1;1;1;3;2;;400000;230000000;1400000;;;1;;1;;;;;;;;1
20240205;02;2024;7685639;1;1;01;05;1;983.80705279;05;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;1300000;;1;;;;;1;;;;;5
20240205;02;2024;7685641;1;1;01;05;1;1085.1706211;05;2;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;160000000;1500000;;;1;;;;;;;;;;2
20240205;02;2024;7685642;1;1;01;05;1;1762.583406;05;2;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;1200000;;1;;;;;1;;;;;5
20240205;02;2024;7685643;1;1;01;05;1;1095.5387397;05;1;1;4;1;3;1;1;1;2;1;1;4;1;1;1;1;1;1;3;3;;;;;700000;;1;;;;;1;;;;;1
20240205;02;2024;7685644;1;1;01;05;1;1317.0681635;05;1;1;4;1;3;1;1;1;2;1;1;4;2;1;1;1;1;1;3;1;;;250000000;1000000;;;1;;;;;;;;;;2
20240205;02;2024;7685645;1;1;01;05;1;1175.7227585;05;1;1;4;1;3;1;1;1;2;1;1;4;1;1;1;1;1;1;3;3;;;;;800000;;1;;;;;;;;;;1
20240205;02;2024;7685646;1;1;01;05;1;1129.2715402;05;1;1;4;1;3;1;1;1;2;1;1;6;5;1;1;1;1;1;3;1;;;300000000;1300000;;;1;;;;;;;;;;8
20240205;02;2024;7685647;1;1;01;05;1;1490.1491388;05;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;700000;;1;;;;;;;;;;6
20240205;02;2024;7685648;1;1;01;05;1;1236.8841446;05;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;900000;;1;;;;;1;;;;;2
20240205;02;2024;7685649;1;1;01;05;1;3169.8676554;05;2;1;4;1;2;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;4
20240205;02;2024;7685650;1;1;01;05;1;1124.4837029;05;2;1;4;1;3;1;1;1;2;1;1;3;1;1;1;1;1;1;3;1;;;90000000;900000;;;1;;;;;;;;;;2
20240205;02;2024;7685651;1;1;01;05;1;3905.2878586;05;2;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;120000000;800000;;;;;;;;;;1;;;3
20240205;02;2024;7685652;1;1;01;05;1;3082.9316059;05;2;1;4;1;2;1;1;1;3;1;1;4;2;1;1;1;1;1;4;1;;;100000000;750000;;;1;;;;;;;;;;3
20240205;02;2024;7685653;1;1;01;05;1;1641.7339139;05;2;1;4;1;3;1;1;1;2;1;1;3;3;1;1;1;1;1;3;3;;;;;1000000;;1;;;;;;;;;;3
20240205;02;2024;7685655;1;1;01;05;1;2635.9410019;05;2;1;4;1;2;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;50000000;500000;;;1;;;;;;;;;;1
20240205;02;2024;7685656;1;1;01;05;1;750.23960738;05;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;900000;;1;;;;;;;;;;3
20240205;02;2024;7685657;1;1;01;05;1;2511.8030784;05;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;450000;;1;;;;;;;;;;3
20240205;02;2024;7685658;1;1;01;05;1;2099.6183609;05;2;1;4;1;2;2;1;1;3;1;1;3;2;1;1;1;1;1;4;3;;;;;780000;;1;;;;;;;;;;3
20240205;02;2024;7685659;1;1;01;05;1;3547.8517883;05;2;1;4;1;2;2;1;1;3;1;1;2;1;1;1;1;1;1;1;3;;;;;350000;;1;;;;;;;;;;1
20240205;02;2024;7685660;1;1;01;05;1;3525.3736516;05;2;1;4;1;2;2;1;1;3;1;1;5;2;1;1;1;1;1;1;4;;;;600000;;;1;;;;;;;;;;3
20240205;02;2024;7685661;1;1;01;05;1;599.01099216;05;2;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;600000;;1;;;;1;;;;;;3
20240205;02;2024;7685662;1;1;01;05;1;807.54829159;05;2;1;4;1;2;1;1;1;2;1;1;4;1;1;1;1;1;1;3;4;;;;800000;;;;;;;;;;1;;;1
20240205;02;2024;7685663;1;1;01;05;1;813.96190976;05;2;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;1;;;200000000;700000;;;1;;;;1;;;;;;1
20240205;02;2024;7685664;1;1;01;05;1;1374.3689702;05;2;1;4;1;3;1;1;1;2;1;1;3;1;1;1;1;1;1;3;4;;;;600000;;;1;;;;;;;;;;2
20240205;02;2024;7685665;1;1;01;05;1;1953.8376909;05;2;1;4;1;3;1;1;1;2;1;1;3;3;1;1;1;1;1;3;2;;98;280000000;1900000;;;1;;;;;;;;;;3
20240205;02;2024;7685666;1;1;01;05;1;2019.847814;05;2;1;4;1;3;1;1;1;2;1;1;3;3;1;1;1;1;1;3;4;;;;1200000;;;1;;;;;;;;;;5
20240205;02;2024;7685667;1;1;01;05;1;1629.0601159;05;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;280000000;1800000;;;1;;;;;;;;;;3
20240205;02;2024;7685669;1;1;01;05;1;1106.9136451;05;2;1;4;1;3;1;1;1;2;1;1;4;1;1;1;1;1;1;3;1;;;250000000;1000000;;;;;;;;;;1;;;2
20240205;02;2024;7685670;1;1;01;05;1;1511.7472878;05;2;1;4;1;3;1;1;1;2;1;1;4;1;1;1;1;1;1;3;4;;;;1000000;;;1;;;;;;;;;;2
20240205;02;2024;7685671;1;1;01;05;1;1221.8881801;05;2;1;4;1;3;1;1;1;2;1;1;4;2;1;1;1;1;1;3;1;;;290000000;1600000;;;1;;;;;;;;;;3
20240205;02;2024;7685672;1;1;01;05;1;1496.6777356;05;2;1;4;1;3;1;1;1;2;1;1;4;1;1;1;1;1;1;3;3;;;;;1500000;;1;;;;;;;;;;1
20240205;02;2024;7685674;1;1;01;05;1;1106.7192515;05;2;1;4;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;550000;;1;;;;;;;;;;3
