PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6426;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3051S1;P3052;P3052S1;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3067;P3067S1;P3067S2;P6775;P3068;P6750;P3073;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3366;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8
20240939;09;2024;7953235;1;1;1;60;;1;676.68752455;44;1;5619;1;1;;;1;;1;;2;2;2;2;3;1;;2;2;2;2;1;2;900000;2;;2;;;1;240000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;56;;;56;;;;2;7;;2;;2;;;;2;2;1;0;5;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;5;3;1;1140000;56;5619;5131
20240939;09;2024;7953235;1;2;1;60;;1;676.68752455;44;1;510;1;2;1;;2;1;1;4210;1;1;1;1;12;1;;1;1;1;1;2;2;1600000;2;;2;;;2;;2;;1;400000;2;;2;;;1;160000;1;2;;;2;;;2;;;2;;;1;700000;1;900000;1;700000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;10;7;;1;;1;1;1;3;1;1;1;2;24;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;7;45;3;1;1600000;05;0510;7233
20240939;09;2024;7953236;1;2;1;60;;1;676.68752455;44;1;4921;2;;;;;;;;;;;;48;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;2400000;2400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1500000;1;;3;;6;1;12;56;;;56;;;;1;4;;2;;2;;;;2;2;1;1;24;1;;1;;2;;;;;;2;;;;1;1;1;1;2;2;1;2;1;2;1;1;1;2;1;2;1;1;14;;3;1;1500000;49;4921;8321
20240939;09;2024;7953237;1;1;1;60;;1;737.43566298;44;1;8530;1;2;1;;1;;1;;1;1;1;1;396;2;;2;1;1;1;1;2;1700000;2;;2;;;1;150000;2;;2;;2;;2;;;1;162500;1;2;;;2;;;2;;;2;;;1;700000;1;1200000;1;650000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;;10;7;;1;;1;2;1;33;1;1;1;0;60;4;;8;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;1;1;1;12;7;1;1;1850000;85;8530;9112
20240939;09;2024;7953238;1;1;1;60;;2;1264.9507131;44;1;113;2;;;;;;;;;;;;175;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;1200000;1200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1000000;1;14000000;2;;1;1;8;25;2;;25;;;;2;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;1;1;1;2;2;2;1;2;2;2;2;1;2;2;1;2;2;1;3;15;2;1;1000000;01;0113;6114
20240939;09;2024;7953238;1;2;1;60;;2;1264.9507131;44;1;1410;2;;;;;;;;;;;;140;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;0;0;;;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;0;1;6000000;3;;3;1;8;30;2;;30;;;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;1;1;14;;2;1;0;14;1410;7341
20240939;09;2024;7953239;1;1;1;60;;2;992.61389959;44;1;1513;2;;;;;;;;;;;;402;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;0;0;2;3;1;1;1;6;;;;280000;280000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;200000;1;2200000;3;;9;2;12;32;2;;32;;;;2;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;2;1;14;;3;1;200000;15;1513;7332
20240939;09;2024;7953239;1;2;1;60;;2;992.61389959;44;1;113;2;;;;;;;;;;;;508;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;400000;400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;400000;1;7400000;3;;9;2;12;42;;;42;;;;1;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;10;60;8;1;400000;01;0113;9211
20240939;09;2024;7953239;1;3;1;60;;2;992.61389959;44;1;1513;2;;;;;;;;;;;;38;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;18;2;;18;;;;2;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;2;1;1;2;1;2;2;1;14;;3;1;;15;1513;7332
20240939;09;2024;7953240;1;1;1;60;;2;1441.736835;44;1;113;2;;;;;;;;;;;;50;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;0;0;;;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;0;1;1000000;3;;10;2;12;20;1;;20;;;;1;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;2;2;2;2;2;2;3;30;9;1;0;01;0113;6111
