PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20240311;03;2024;7713749;1;3;1;70;;1;149.08065761;05;1;;;;;;;;;1;24;0;2;1;10;2;2;;2;;.;4221;51;5111;
20240311;03;2024;7713749;1;5;1;70;;1;149.08065761;05;;2;1;20;1;;;48;1300000;1;4;0;1;1;10;2;2;;2;;9329;8160;10;1082;
20240311;03;2024;7713750;1;2;1;70;;1;268.64128115;05;;2;1;48;1;;;48;1500000;1;11;0;7;1;10;2;2;;2;;5111;5111;51;5111;
20240311;03;2024;7713752;1;1;1;70;;1;145.93301494;05;1;;;;;;;;;1;102;0;5;1;10;2;3;;2;;.;9214;01;0125;
20240312;03;2024;7713755;1;2;1;70;;1;149.25183799;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240312;03;2024;7713755;1;4;1;70;;1;149.25183799;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240311;03;2024;7713758;1;2;1;70;;1;98.4695984;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240311;03;2024;7713758;1;3;1;70;;1;98.4695984;05;;2;1;25;1;;;47;1800000;1;5;0;8;4;10;2;2;;1;1800000;4110;4110;85;8544;
20240311;03;2024;7713760;1;1;1;70;;1;97.619288192;05;1;;;;;;;;;1;3;0;8;4;10;2;2;;2;;.;4110;84;8412;
20240311;03;2024;7713760;1;2;1;70;;1;97.619288192;05;1;;;;;;;;;1;7;0;2;1;5;2;2;;2;;.;5131;56;5611;
20240311;03;2024;7713760;1;3;1;70;;1;97.619288192;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240312;03;2024;7713761;1;2;1;70;;1;265.6231325;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240312;03;2024;7713762;1;1;1;70;;1;335.70790686;05;1;;;;;;;;;1;145;0;6;5;3;2;3;;2;;.;5221;47;4724;
20240312;03;2024;7713762;1;2;1;70;;1;335.70790686;05;1;;;;;;;;;1;140;0;4;5;2;2;2;;2;;.;5141;96;9602;
20240312;03;2024;7713762;1;3;1;70;;1;335.70790686;05;;1;1;12;1;;;48;1300000;1;3;0;6;1;4;2;2;;2;;8331;8332;49;4923;
20240310;03;2024;7713763;1;1;1;70;05;1;909.52791284;05;1;;;;;;;;;1;186;2;5;1;5;2;3;;2;;.;5120;88;8891;
20240310;03;2024;7713765;1;1;1;70;05;1;722.85070281;05;1;;;;;;;;;1;24;0;6;3;1;2;2;;2;;.;9111;97;9700;
20240310;03;2024;7713765;1;5;1;70;05;1;722.85070281;05;1;;;;;1;;48;1300000;1;12;0;1;1;5;2;2;;2;;.;4223;49;4921;
20240310;03;2024;7713766;1;4;1;70;05;1;754.3337762;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713768;1;1;1;70;05;1;4404.2576516;05;1;;;;;;;;;1;192;0;5;1;10;2;3;;2;;.;8332;23;2394;
20240310;03;2024;7713768;1;2;1;70;05;1;4404.2576516;05;1;;;;;;;;;1;300;0;3;5;2;2;2;;2;;.;5223;47;4711;
20240310;03;2024;7713769;1;2;1;70;05;1;1209.4905336;05;;1;1;3;1;;;47;1300000;1;1;0;1;1;10;2;2;;1;1300000;5230;5230;56;5611;
20240310;03;2024;7713770;1;1;1;70;05;1;1006.3655769;05;1;;;;;;;;;1;8;5;5;2;10;2;3;;2;;.;2310;85;8544;
20240310;03;2024;7713770;1;2;1;70;05;1;1006.3655769;05;1;;;;;;;;;1;192;5;5;2;10;2;3;;2;;.;1342;86;8610;
20240310;03;2024;7713772;1;2;1;70;05;1;5537.0454614;05;1;;;;;;;;;1;18;5;3;1;4;2;1;2;2;;.;1221;68;6810;
20240310;03;2024;7713773;1;2;1;70;05;1;983.21743982;05;;1;1;4;1;;;47;1300000;2;;;;;;;2;;2;;9111;;;;
20240310;03;2024;7713775;1;1;1;70;05;1;960.23845724;05;;1;1;12;1;;;47;1300000;1;3;0;8;1;8;2;2;;2;;5242;5242;46;4632;
20240310;03;2024;7713775;1;2;1;70;05;1;960.23845724;05;1;;;;;;;;;1;108;0;7;1;5;2;2;;2;;.;7422;31;3110;
20240310;03;2024;7713777;1;2;1;70;05;1;647.30878623;05;;2;1;20;1;;;47;1300000;2;;;;;;;2;;2;;5131;;;;
20240310;03;2024;7713778;1;1;1;70;05;1;1996.0601845;05;1;;;;;;;;;1;60;0;5;2;10;2;3;;2;;.;5412;84;8423;
20240310;03;2024;7713779;1;2;1;70;05;1;1920.4769145;05;1;;;;;;;;;1;48;5;4;5;3;2;1;2;2;;.;3114;95;9522;
20240310;03;2024;7713781;1;1;1;70;05;1;1294.5089694;05;1;;;;;;;;;1;180;5;4;2;10;2;3;;2;;.;2341;85;8530;
20240310;03;2024;7713781;1;3;1;70;05;1;1294.5089694;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713781;1;4;1;70;05;1;1294.5089694;05;1;;;;;;;;;1;50;5;4;3;1;2;2;;2;;.;9111;97;9700;
20240310;03;2024;7713782;1;2;1;70;05;1;802.40048042;05;1;;;;;;;;;1;48;2;4;4;4;2;2;;2;;.;9122;45;4520;
20240310;03;2024;7713782;1;3;1;70;05;1;802.40048042;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713785;1;1;1;70;05;1;759.2624781;05;1;;;;;;;;;1;6;0;5;1;2;2;2;;2;;.;1420;47;4721;
20240310;03;2024;7713785;1;2;1;70;05;1;759.2624781;05;1;;;;;;;;;1;6;0;5;6;2;2;2;;2;;.;5223;47;4721;
20240310;03;2024;7713786;1;1;1;70;05;1;512.97855972;05;1;;;;;;;;;1;24;5;2;6;3;2;2;;2;;.;9411;56;5619;
20240310;03;2024;7713786;1;2;1;70;05;1;512.97855972;05;1;;;;;;;;;1;15;5;2;6;3;2;2;;2;;.;9411;56;5619;
20240310;03;2024;7713786;1;3;1;70;05;1;512.97855972;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713789;1;1;1;70;05;1;767.74846664;05;;2;1;114;1;;;47;1300000;1;3;0;6;1;4;2;2;;2;;5223;5131;56;5611;
20240310;03;2024;7713793;1;2;1;70;05;1;809.83131137;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713795;1;1;1;70;05;1;741.53821853;05;1;;;;;;;;;1;135;5;4;1;10;2;2;;2;;.;9112;84;8414;
20240310;03;2024;7713797;1;2;1;70;05;1;1086.1563105;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713799;1;1;1;70;05;1;1108.9223247;05;1;;;;;;;;;1;72;0;4;1;10;2;3;;2;;.;5230;52;5221;
20240310;03;2024;7713801;1;1;1;70;05;1;849.67920873;05;1;;;;;;;;;1;180;1;5;2;10;2;3;;2;;.;5321;86;8610;
20240310;03;2024;7713802;1;2;1;70;05;1;722.51778237;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713802;1;3;1;70;05;1;722.51778237;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713805;1;1;1;70;05;1;1521.307072;05;1;;;;;;;;;1;48;0;3;3;1;2;2;;2;;.;5322;97;9700;
20240310;03;2024;7713806;1;1;1;70;05;1;1425.7572746;05;1;;;;;;;;;1;312;0;4;1;6;2;2;;2;;.;8172;16;1610;
20240310;03;2024;7713815;1;2;1;70;08;1;892.22387366;08;1;;;;;;;;;1;120;0;4;1;4;2;2;;2;;.;4311;45;4520;
20240310;03;2024;7713819;1;1;1;70;11;1;3840.0540229;11;1;;;;;;;;;1;90;0;5;1;10;2;3;;2;;.;4120;41;4111;
20240310;03;2024;7713822;1;1;1;70;11;1;4369.1844723;11;1;;;;;;;;;1;48;0;5;1;6;2;3;;2;;.;4321;21;2100;
20240310;03;2024;7713825;1;2;1;70;11;1;4745.2460438;11;1;;;;;;;;;1;48;0;4;4;1;2;2;;2;;.;5212;56;5619;
20240310;03;2024;7713827;1;1;1;70;11;1;3787.7193019;11;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;9111;81;8121;
20240310;03;2024;7713833;1;1;1;70;11;1;3950.7016987;11;;1;1;12;1;;;46;2000000;1;12;1;8;1;9;2;2;;2;;1212;2310;85;8544;
20240310;03;2024;7713835;1;3;1;70;13;1;411.41103385;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713837;1;1;1;70;13;1;457.01880169;13;1;;;;;1;;47;1300000;1;7;1;6;4;3;2;2;;2;;.;5131;56;5630;
20240310;03;2024;7713838;1;1;1;70;13;1;230.35288751;13;1;;;;;;;;;1;36;0;8;4;3;2;2;;2;;.;5120;56;5611;
20240310;03;2024;7713838;1;3;1;70;13;1;230.35288751;13;;1;1;8;1;;;48;1500000;1;3;0;8;4;10;2;2;;2;;2635;3253;84;8413;
20240310;03;2024;7713840;1;2;1;70;13;1;390.75324959;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713842;1;3;1;70;13;1;474.94899588;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713843;1;3;1;70;13;1;262.61237836;13;;1;1;4;3;;;40;1000000;1;4;5;6;4;2;2;2;;2;;9111;5221;47;4711;
20240310;03;2024;7713843;1;5;1;70;13;1;262.61237836;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713843;1;6;1;70;13;1;262.61237836;13;1;;;;;2;4;;1300000;1;6;4;6;4;1;2;2;;2;;.;5212;47;4781;
20240310;03;2024;7713846;1;1;1;70;13;1;595.31773114;13;1;;;;;;;;;1;36;1;4;4;1;2;2;;2;;.;9111;81;8121;
20240310;03;2024;7713848;1;2;1;70;13;1;339.9029001;13;1;;;;;;;;;1;9;0;4;1;8;2;1;2;2;;.;4110;93;9312;
20240310;03;2024;7713848;1;3;1;70;13;1;339.9029001;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713849;1;1;1;70;13;1;261.3688577;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713849;1;2;1;70;13;1;261.3688577;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713849;1;3;1;70;13;1;261.3688577;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713849;1;4;1;70;13;1;261.3688577;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713849;1;5;1;70;13;1;261.3688577;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713851;1;4;1;70;13;1;263.2848673;13;;1;1;5;1;;;48;1300000;2;;;;;;;2;;2;;4110;;;;
20240310;03;2024;7713851;1;5;1;70;13;1;263.2848673;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713852;1;1;1;70;13;1;462.83741308;13;;1;1;4;1;;;48;1200000;1;1;1;6;4;1;2;2;;2;;4321;8321;49;4921;
20240310;03;2024;7713852;1;2;1;70;13;1;462.83741308;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713852;1;3;1;70;13;1;462.83741308;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713853;1;2;1;70;13;1;392.56818032;13;1;;;;;1;;48;1300000;1;120;0;8;1;7;2;2;;2;;.;5223;47;4771;
20240310;03;2024;7713854;1;1;1;70;13;1;366.58301638;13;1;;;;;;;;;1;6;0;8;4;1;2;2;;2;;.;5120;56;5619;
20240310;03;2024;7713855;1;2;1;70;13;1;405.7983403;13;1;;;;;;;;;1;360;0;8;4;1;2;2;;2;;.;9111;81;8121;
20240310;03;2024;7713855;1;3;1;70;13;1;405.7983403;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713856;1;1;1;70;13;1;282.00528396;13;;2;1;64;1;;;72;1000000;1;16;0;7;1;8;2;2;;2;;5414;5414;85;8530;
20240310;03;2024;7713856;1;2;1;70;13;1;282.00528396;13;1;;;;;;;;;1;24;0;5;1;7;2;3;;2;;.;4311;47;4772;
20240310;03;2024;7713859;1;5;1;70;13;1;319.26654697;13;1;;;;;;;;;1;180;0;5;1;9;2;3;;2;;.;5230;47;4711;
20240310;03;2024;7713860;1;1;1;70;13;1;318.19327849;13;1;;;;;;;;;1;120;1;4;4;1;2;2;;2;;.;8350;50;5011;
20240310;03;2024;7713860;1;2;1;70;13;1;318.19327849;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713860;1;4;1;70;13;1;318.19327849;13;;2;1;50;3;;;48;1000000;2;;;;;;;2;;2;;9111;;;;
20240310;03;2024;7713861;1;1;1;70;13;1;570.41614567;13;1;;;;;2;4;;1300000;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713861;1;4;1;70;13;1;570.41614567;13;;1;1;5;1;;;48;1500000;1;3;5;8;4;7;2;2;;2;;5131;9112;86;8610;
20240310;03;2024;7713862;1;2;1;70;13;1;508.73546848;13;1;;;;;;;;;1;12;1;3;4;3;2;2;;2;;.;2341;85;8512;
20240310;03;2024;7713862;1;3;1;70;13;1;508.73546848;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713862;1;4;1;70;13;1;508.73546848;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713863;1;1;1;70;13;1;318.10436047;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713863;1;2;1;70;13;1;318.10436047;13;1;;;;;;;;;1;120;2;5;1;8;2;3;;2;;.;7132;33;3315;
20240310;03;2024;7713864;1;2;1;70;13;1;609.34264594;13;1;;;;;;;;;1;48;0;3;1;4;2;2;;2;;.;5223;47;4755;
20240310;03;2024;7713866;1;1;1;70;13;1;477.11878873;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713867;1;1;1;70;13;1;488.32519126;13;;1;1;5;1;;;40;1300000;1;24;5;6;4;1;2;2;;2;;5223;3322;47;4792;
20240310;03;2024;7713868;1;2;1;70;13;1;487.47411675;13;1;;;;;;;;;1;60;5;8;1;10;2;2;;2;;.;9321;47;4719;
20240310;03;2024;7713870;1;4;1;70;13;1;284.11857289;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713870;1;5;1;70;13;1;284.11857289;13;;1;1;12;1;;;48;1300000;1;3;1;8;1;10;2;2;;2;;8342;8142;22;2229;
20240310;03;2024;7713870;1;6;1;70;13;1;284.11857289;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713871;1;1;1;70;13;1;252.6579329;13;1;;;;;;;;;1;240;1;5;1;10;2;3;;2;;.;4120;86;8610;
20240310;03;2024;7713871;1;2;1;70;13;1;252.6579329;13;1;;;;;;;;;1;84;1;6;1;7;2;2;;2;;.;9112;49;4923;
20240310;03;2024;7713871;1;3;1;70;13;1;252.6579329;13;1;;;;;;;;;1;240;1;8;1;10;2;2;;2;;.;5131;55;5511;
20240310;03;2024;7713872;1;1;1;70;13;1;259.10765206;13;;1;1;4;1;;;48;4500000;1;2;0;8;4;8;2;2;;2;;2142;2142;71;7112;
20240310;03;2024;7713872;1;4;1;70;13;1;259.10765206;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713873;1;1;1;70;13;1;293.67693614;13;1;;;;;;;;;1;360;0;5;2;8;2;3;;2;;.;2411;84;8412;
20240310;03;2024;7713873;1;2;1;70;13;1;293.67693614;13;1;;;;;;;;;1;240;0;5;2;10;2;3;;2;;.;2330;85;8530;
20240310;03;2024;7713874;1;3;1;70;13;1;374.50301836;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713875;1;2;1;70;13;1;305.86427283;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713875;1;3;1;70;13;1;305.86427283;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713875;1;4;1;70;13;1;305.86427283;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713876;1;2;1;70;13;1;523.42424043;13;;1;1;6;1;;;48;4500000;1;48;0;2;1;8;2;2;;2;;2212;2211;86;8610;
20240310;03;2024;7713878;1;1;1;70;13;1;398.73472411;13;1;;;;;;;;;1;24;0;5;2;8;2;3;;2;;.;2330;85;8530;
20240310;03;2024;7713879;1;3;1;70;13;1;268.32420092;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713880;1;1;1;70;13;1;293.67693614;13;1;;;;;;;;;1;180;0;5;1;10;2;3;;2;;.;7411;06;0610;
20240310;03;2024;7713880;1;2;1;70;13;1;293.67693614;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713881;1;2;1;70;13;1;531.78994554;13;1;;;;;;;;;1;12;0;3;1;9;2;2;;2;;.;4120;62;6202;
20240310;03;2024;7713882;1;1;1;70;13;1;376.00704528;13;1;;;;;;;;;1;96;0;5;2;10;2;3;;2;;.;2359;85;8544;
20240310;03;2024;7713882;1;2;1;70;13;1;376.00704528;13;1;;;;;;;;;1;120;0;5;2;10;2;3;;2;;.;1345;85;8544;
20240310;03;2024;7713884;1;2;1;70;13;1;420.43479039;13;;1;1;5;1;;;40;1300000;2;;;;;;;2;;2;;5311;;;;
20240310;03;2024;7713884;1;3;1;70;13;1;420.43479039;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713886;1;2;1;70;13;1;490.24608826;13;;2;1;40;1;;;40;1500000;2;;;;;;;2;;2;;5312;;;;
20240310;03;2024;7713887;1;2;1;70;13;1;610.40648908;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713888;1;1;1;70;13;1;607.56746859;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713888;1;3;1;70;13;1;607.56746859;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713888;1;4;1;70;13;1;607.56746859;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713891;1;2;1;70;13;1;639.90314216;13;;1;1;8;1;;;42;1300000;1;3;0;3;1;5;2;2;;2;;2342;2342;94;9499;
20240310;03;2024;7713891;1;3;1;70;13;1;639.90314216;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713893;1;1;1;70;13;1;618.56276501;13;1;;;;;1;;42;1300000;1;52;0;3;3;1;2;2;;2;;.;9111;97;9700;
20240310;03;2024;7713894;1;4;1;70;13;1;237.82671557;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713894;1;5;1;70;13;1;237.82671557;13;1;;;;;;;;;1;24;0;4;4;2;2;2;;2;;.;9313;42;4210;
20240310;03;2024;7713895;1;2;1;70;13;1;431.47160898;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713895;1;4;1;70;13;1;431.47160898;13;;2;1;16;1;;;40;1300000;1;3;0;7;1;7;2;2;;2;;3114;9329;27;2712;
20240310;03;2024;7713896;1;1;1;70;13;1;392.7382635;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713897;1;2;1;70;13;1;365.56407099;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713897;1;4;1;70;13;1;365.56407099;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713898;1;2;1;70;13;1;441.94529371;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713901;1;3;1;70;13;1;224.35155263;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713902;1;1;1;70;13;1;540.96728599;13;;1;1;4;3;;;48;800000;1;2;0;6;4;1;2;2;;2;;5142;5142;96;9602;
20240310;03;2024;7713902;1;2;1;70;13;1;540.96728599;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713904;1;1;1;70;13;1;448.58889983;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713905;1;1;1;70;13;1;287.22760403;13;1;;;;;;;;;1;84;0;9;1;5;2;2;;2;;.;5120;56;5611;
20240310;03;2024;7713906;1;2;1;70;13;1;328.83597692;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713907;1;3;1;70;15;1;177.6697828;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713908;1;2;1;70;15;1;149.21825528;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713908;1;3;1;70;15;1;149.21825528;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713909;1;1;1;70;15;1;101.75896195;15;;1;1;12;1;;;47;1300000;1;3;5;6;1;10;2;2;;2;;4110;5222;47;4719;
20240310;03;2024;7713911;1;1;1;70;15;1;138.32848457;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713911;1;2;1;70;15;1;138.32848457;15;1;;;;;;;;;1;8;4;1;1;4;2;2;;2;;.;8342;41;4111;
20240310;03;2024;7713912;1;1;1;70;15;1;163.44290356;15;1;;;;;;;;;1;14;2;5;1;6;2;3;;2;;.;8332;42;4210;
20240310;03;2024;7713913;1;1;1;70;15;1;107.19474192;15;;1;1;8;1;;;47;900000;1;2;5;8;1;10;2;2;;2;;5414;9112;47;4719;
20240310;03;2024;7713914;1;1;1;70;15;1;75.816975326;15;;2;1;28;1;;;47;1300000;1;7;0;8;1;10;2;2;;2;;4110;4222;45;4511;
20240310;03;2024;7713916;1;1;1;70;15;1;87.481125376;15;;1;1;4;1;;;24;750000;1;1;0;8;1;2;2;2;;1;750000;5321;5321;86;8622;
20240310;03;2024;7713917;1;1;1;70;15;1;70.691818485;15;;2;1;48;1;;;47;1300000;1;36;5;4;1;4;2;2;;2;;5230;5230;47;4721;
20240310;03;2024;7713919;1;1;1;70;17;1;90.391049309;17;;1;1;2;1;;;47;1300000;1;0;2;8;1;2;2;2;;1;1600000;9313;7131;41;4111;
20240310;03;2024;7713919;1;2;1;70;17;1;90.391049309;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713920;1;1;1;70;17;1;173.26622136;17;1;;;;;;;;;1;12;0;4;7;3;2;2;;2;;.;6111;01;0127;
20240310;03;2024;7713920;1;2;1;70;17;1;173.26622136;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713920;1;4;1;70;17;1;173.26622136;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713922;1;1;1;70;17;1;120.83944656;17;1;;;;;;;;;1;86;0;4;1;10;2;2;;2;;.;7411;35;3511;
20240310;03;2024;7713922;1;2;1;70;17;1;120.83944656;17;1;;;;;;;;;1;86;0;5;2;10;2;3;;2;;.;2341;85;8513;
20240310;03;2024;7713923;1;1;1;70;17;1;92.630078268;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713923;1;3;1;70;17;1;92.630078268;17;;2;1;48;1;;;47;3000000;1;12;0;7;1;5;2;2;;2;;2152;2152;26;2651;
20240310;03;2024;7713925;1;1;1;70;17;1;120.41989802;17;1;;;;;;;;;1;48;0;4;4;1;2;2;;2;;.;5142;96;9602;
20240310;03;2024;7713927;1;1;1;70;17;1;84.875725728;17;1;;;;;;;;;1;96;0;8;1;4;2;2;;2;;.;9412;56;5611;
20240310;03;2024;7713928;1;1;1;70;17;1;100.34991502;17;1;;;;;;;;;1;684;0;3;2;10;2;3;;2;;.;2161;84;8412;
20240310;03;2024;7713932;1;1;1;70;17;1;158.82271347;17;1;;;;;2;4;;1300000;1;24;0;2;1;5;2;2;;2;;.;7223;25;2599;
20240310;03;2024;7713932;1;2;1;70;17;1;158.82271347;17;;2;1;24;1;;;47;2000000;1;6;0;1;1;4;1;1;1;2;;2342;2342;85;8511;
20240310;03;2024;7713934;1;2;1;70;17;1;113.76754076;17;1;;;;;2;5;;2000000;1;60;0;2;1;10;2;2;;2;;.;4132;64;6423;
20240310;03;2024;7713935;1;1;1;70;17;1;113.28698115;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713935;1;2;1;70;17;1;113.28698115;17;1;;;;;;;;;1;240;0;5;1;7;2;3;;2;;.;3341;25;2599;
20240310;03;2024;7713936;1;1;1;70;17;1;114.39836634;17;1;;;;;;;;;1;84;0;5;1;10;2;3;;2;;.;8151;13;1312;
20240310;03;2024;7713936;1;2;1;70;17;1;114.39836634;17;1;;;;;;;;;1;132;0;5;1;5;2;3;;2;;.;5223;47;4751;
20240310;03;2024;7713936;1;3;1;70;17;1;114.39836634;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713937;1;1;1;70;17;1;102.95852971;17;1;;;;;;;;;1;408;0;5;2;10;2;3;;2;;.;3342;84;8424;
20240310;03;2024;7713937;1;2;1;70;17;1;102.95852971;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713937;1;3;1;70;17;1;102.95852971;17;1;;;;;;;;;1;36;0;4;1;10;2;1;2;2;;.;4110;64;6422;
20240310;03;2024;7713940;1;1;1;70;17;1;193.10280878;17;1;;;;;;;;;1;360;0;4;4;1;2;2;;2;;.;5223;47;4761;
20240310;03;2024;7713940;1;2;1;70;17;1;193.10280878;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713943;1;1;1;70;17;1;98.788600139;17;1;;;;;;;;;1;120;0;5;2;7;2;3;;2;;.;2330;85;8530;
20240310;03;2024;7713944;1;2;1;70;17;1;113.28698115;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713945;1;1;1;70;17;1;79.693012136;17;1;;;;;;;;;2;;;;;;;3;;2;;.;.;;.;
20240310;03;2024;7713945;1;2;1;70;17;1;79.693012136;17;1;;;;;;;;;1;168;0;5;1;4;2;3;;2;;.;3343;47;4752;
20240310;03;2024;7713945;1;3;1;70;17;1;79.693012136;17;1;;;;;;;;;1;120;0;5;1;4;2;3;;2;;.;3343;47;4752;
20240310;03;2024;7713946;1;1;1;70;17;1;179.38551297;17;1;;;;;;;;;1;36;0;7;1;6;2;3;;2;;.;8332;49;4923;
20240310;03;2024;7713946;1;2;1;70;17;1;179.38551297;17;1;;;;;;;;;1;480;0;7;4;1;2;2;;2;;.;5221;47;4729;
20240310;03;2024;7713947;1;2;1;70;17;1;150.78388137;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240310;03;2024;7713947;1;3;1;70;17;1;150.78388137;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
