PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P3373;P3373S1;P3373S2;P3373S3;P3373S3A1;P3373S3A2;P3374;P3374S1;P3374S2;P3374S3;P3375S1;P3376;P3377;P3378;P3378S1;P3379;P3380;P3381;P3382;P3382S1;P3382S2;P3382S3;P3383;P3384;P3384S1;P3384S2;P3384S3;P3385;P3386;P3386S1;P3375
20241249;12;2024;8040026;1;4;1;94;20;1;238.58307341;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040026;1;5;1;94;20;1;238.58307341;20;3;.;.;862;2014;6;3;862;;;60;;;;;;;;2;.;.;.;1;2;.;.;.;1;;;1
20241249;12;2024;8040027;1;1;1;94;20;1;146.86332491;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040027;1;2;1;94;20;1;146.86332491;20;1;.;.;.;;;1;;;;;2;;;;;;;1;.;.;.;;2;.;.;.;1;;;
20241249;12;2024;8040028;1;1;1;94;20;1;197.1340603;20;2;47;47288;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040028;1;2;1;94;20;1;197.1340603;20;2;20;20001;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040030;1;1;1;94;20;1;197.1340603;20;2;44;44855;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040030;1;2;1;94;20;1;197.1340603;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040031;1;1;1;94;20;1;189.44968733;20;2;44;44001;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040031;1;2;1;94;20;1;189.44968733;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040031;1;3;1;94;20;1;189.44968733;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040031;1;4;1;94;20;1;189.44968733;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040032;1;1;1;94;20;1;444.70495836;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040033;1;1;1;94;20;1;392.50500215;20;2;20;20250;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040033;1;2;1;94;20;1;392.50500215;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040033;1;3;1;94;20;1;392.50500215;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040033;1;4;1;94;20;1;392.50500215;20;1;.;.;.;;;1;;;;;2;;;;;;;1;.;.;.;;2;.;.;.;1;;;
20241249;12;2024;8040033;1;5;1;94;20;1;392.50500215;20;2;47;47745;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040034;1;1;1;94;20;1;255.03293019;20;2;20;20032;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040034;1;2;1;94;20;1;255.03293019;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040034;1;3;1;94;20;1;255.03293019;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040035;1;1;1;94;20;1;254.18419982;20;2;08;08001;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040036;1;1;1;94;20;1;207.96291072;20;2;13;13001;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040036;1;2;1;94;20;1;207.96291072;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040036;1;3;1;94;20;1;207.96291072;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040037;1;1;1;94;20;1;274.17999104;20;2;44;44430;.;;;1;;;;;2;;;;;;;3;44;44430;.;1;2;.;.;.;1;;;
20241249;12;2024;8040037;1;2;1;94;20;1;274.17999104;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040038;1;1;1;94;20;1;220.93095596;20;2;54;54245;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040038;1;2;1;94;20;1;220.93095596;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040039;1;1;1;94;20;1;586.4018433;20;2;47;47030;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040039;1;2;1;94;20;1;586.4018433;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040039;1;3;1;94;20;1;586.4018433;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040039;1;4;1;94;20;1;586.4018433;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040039;1;5;1;94;20;1;586.4018433;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040039;1;6;1;94;20;1;586.4018433;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040039;1;7;1;94;20;1;586.4018433;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040040;1;1;1;94;20;1;207.96291072;20;2;20;20310;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040040;1;2;1;94;20;1;207.96291072;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040040;1;3;1;94;20;1;207.96291072;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040041;1;1;1;94;20;1;343.14663534;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040041;1;2;1;94;20;1;343.14663534;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040041;1;3;1;94;20;1;343.14663534;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040042;1;1;1;94;20;1;417.98596193;20;2;47;47288;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040042;1;2;1;94;20;1;417.98596193;20;2;47;47551;.;;;1;;;;;1;2;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040043;1;1;1;94;20;1;412.50820636;20;2;47;47058;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040043;1;2;1;94;20;1;412.50820636;20;2;47;47707;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040043;1;3;1;94;20;1;412.50820636;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040044;1;1;1;94;20;1;240.73115014;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040044;1;2;1;94;20;1;240.73115014;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040044;1;3;1;94;20;1;240.73115014;20;1;.;.;.;;;1;;;;;2;;;;;;;1;.;.;.;;2;.;.;.;1;;;
20241249;12;2024;8040045;1;1;1;94;20;1;424.79933857;20;2;47;47001;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040045;1;2;1;94;20;1;424.79933857;20;2;20;20001;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040045;1;3;1;94;20;1;424.79933857;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040045;1;4;1;94;20;1;424.79933857;20;1;.;.;.;;;1;;;;;2;;;;;;;1;.;.;.;;2;.;.;.;1;;;
20241249;12;2024;8040046;1;1;1;94;20;1;434.82262595;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040047;1;1;1;94;20;1;250.83564209;20;2;47;47001;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040047;1;2;1;94;20;1;250.83564209;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040047;1;3;1;94;20;1;250.83564209;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040049;1;1;1;94;20;1;266.91465567;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040049;1;2;1;94;20;1;266.91465567;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040049;1;3;1;94;20;1;266.91465567;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040049;1;4;1;94;20;1;266.91465567;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040050;1;1;1;94;20;1;537.41052248;20;2;20;20175;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040050;1;2;1;94;20;1;537.41052248;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040051;1;1;1;94;20;1;128.87639097;20;2;44;44110;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040051;1;2;1;94;20;1;128.87639097;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040052;1;1;1;94;20;1;512.38631474;20;2;47;47555;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040052;1;2;1;94;20;1;512.38631474;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040052;1;3;1;94;20;1;512.38631474;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040052;1;4;1;94;20;1;512.38631474;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040052;1;5;1;94;20;1;512.38631474;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040053;1;1;1;94;20;1;148.27411656;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040054;1;1;1;94;20;1;456.64024022;20;1;.;.;.;;;1;;;;;1;2;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040054;1;2;1;94;20;1;456.64024022;20;3;.;.;862;2016;6;2;170;862;;60;1;2;;;;;;2;.;.;.;1;2;.;.;.;1;;;1
20241249;12;2024;8040054;1;3;1;94;20;1;456.64024022;20;3;.;.;862;2016;6;2;170;862;;60;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;1
20241249;12;2024;8040054;1;4;1;94;20;1;456.64024022;20;3;.;.;862;2016;6;2;862;170;;60;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;1
20241249;12;2024;8040055;1;1;1;94;20;1;379.66810299;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040055;1;2;1;94;20;1;379.66810299;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040056;1;1;1;94;20;1;539.00739263;20;2;20;20045;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040056;1;2;1;94;20;1;539.00739263;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040056;1;3;1;94;20;1;539.00739263;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040056;1;4;1;94;20;1;539.00739263;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040057;1;1;1;94;20;1;285.75818584;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040057;1;2;1;94;20;1;285.75818584;20;2;54;54498;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040057;1;3;1;94;20;1;285.75818584;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040057;1;4;1;94;20;1;285.75818584;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040057;1;5;1;94;20;1;285.75818584;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040059;1;1;1;94;20;1;207.73356367;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040059;1;2;1;94;20;1;207.73356367;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040064;1;1;1;94;20;1;253.64653181;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040068;1;1;1;94;20;1;165.24632687;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040069;1;1;1;94;20;1;400.09218794;20;2;13;13667;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040069;1;2;1;94;20;1;400.09218794;20;2;47;47245;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040069;1;3;1;94;20;1;400.09218794;20;2;47;47245;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040071;1;1;1;94;20;1;229.60607843;20;2;25;25307;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040071;1;2;1;94;20;1;229.60607843;20;2;20;20238;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040071;1;3;1;94;20;1;229.60607843;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040072;1;1;1;94;20;1;420.70132377;20;2;20;20250;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040072;1;2;1;94;20;1;420.70132377;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040072;1;3;1;94;20;1;420.70132377;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040072;1;4;1;94;20;1;420.70132377;20;2;17;17388;.;;;1;;;;;2;;;;;;;3;05;05001;.;1;2;.;.;.;1;;;
20241249;12;2024;8040073;1;1;1;94;20;1;416.34912764;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040073;1;2;1;94;20;1;416.34912764;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040073;1;3;1;94;20;1;416.34912764;20;2;13;13001;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040073;1;4;1;94;20;1;416.34912764;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040074;1;1;1;94;20;1;248.54732545;20;2;44;44650;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040074;1;2;1;94;20;1;248.54732545;20;2;44;44650;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040075;1;1;1;94;20;1;363.21911631;20;2;47;47058;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040075;1;2;1;94;20;1;363.21911631;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040075;1;3;1;94;20;1;363.21911631;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040077;1;1;1;94;20;1;453.75902699;20;2;44;44874;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040077;1;2;1;94;20;1;453.75902699;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040077;1;3;1;94;20;1;453.75902699;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040080;1;1;1;94;20;1;327.21415001;20;1;.;.;.;;;1;;;;;1;1;862;120;2006;2016;2016;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040080;1;2;1;94;20;1;327.21415001;20;3;.;.;862;2016;2;3;862;;;;;;;;;;;2;.;.;.;1;2;.;.;.;1;;;2
20241249;12;2024;8040080;1;3;1;94;20;1;327.21415001;20;3;.;.;862;2010;3;3;862;;;;;;;;;;;2;.;.;.;1;2;.;.;.;1;;;2
20241249;12;2024;8040081;1;1;1;94;20;1;177.82247675;20;2;20;20001;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040081;1;2;1;94;20;1;177.82247675;20;2;20;20001;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040082;1;1;1;94;20;1;190.63814987;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040083;1;1;1;94;20;1;190.63814987;20;2;44;44420;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040084;1;1;1;94;20;1;302.50601799;20;2;47;47555;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040084;1;2;1;94;20;1;302.50601799;20;2;20;20787;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040084;1;3;1;94;20;1;302.50601799;20;1;.;.;.;;;1;;;;;2;;;;;;;1;.;.;.;;2;.;.;.;1;;;
20241249;12;2024;8040085;1;1;1;94;20;1;186.80709325;20;2;20;20250;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040085;1;2;1;94;20;1;186.80709325;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040085;1;3;1;94;20;1;186.80709325;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040085;1;4;1;94;20;1;186.80709325;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040086;1;1;1;94;20;1;202.73352919;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040086;1;2;1;94;20;1;202.73352919;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040087;1;1;1;94;20;1;210.59863035;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040087;1;2;1;94;20;1;210.59863035;20;2;47;47555;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040087;1;3;1;94;20;1;210.59863035;20;2;47;47001;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040087;1;4;1;94;20;1;210.59863035;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040088;1;1;1;94;20;1;157.30116447;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040088;1;2;1;94;20;1;157.30116447;20;2;20;20787;.;;;1;;;;;2;;;;;;;2;.;.;.;1;3;20;20001;.;1;1;;
20241249;12;2024;8040088;1;3;1;94;20;1;157.30116447;20;2;20;20011;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040088;1;4;1;94;20;1;157.30116447;20;2;20;20517;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040090;1;1;1;94;20;1;178.01065185;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040090;1;2;1;94;20;1;178.01065185;20;2;44;44855;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040091;1;1;1;94;20;1;269.98747452;20;2;47;47318;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040091;1;2;1;94;20;1;269.98747452;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040092;1;1;1;94;20;1;391.86183931;20;2;08;08001;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040092;1;2;1;94;20;1;391.86183931;20;3;.;.;862;2015;6;3;862;;;;;;;;;;;2;.;.;.;1;2;.;.;.;1;;;2
20241249;12;2024;8040093;1;1;1;94;20;1;207.12277121;20;2;13;13683;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040093;1;2;1;94;20;1;207.12277121;20;2;20;20750;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040094;1;1;1;94;20;1;203.22462165;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040094;1;2;1;94;20;1;203.22462165;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040094;1;3;1;94;20;1;203.22462165;20;2;73;73349;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040095;1;1;1;94;20;1;389.39939369;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040095;1;2;1;94;20;1;389.39939369;20;2;44;44874;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040095;1;3;1;94;20;1;389.39939369;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040095;1;4;1;94;20;1;389.39939369;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040096;1;1;1;94;20;1;407.64621183;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040097;1;1;1;94;20;1;518.14922472;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040097;1;2;1;94;20;1;518.14922472;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040097;1;3;1;94;20;1;518.14922472;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040098;1;1;1;94;20;1;376.07746679;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040098;1;2;1;94;20;1;376.07746679;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040098;1;3;1;94;20;1;376.07746679;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040099;1;1;1;94;20;1;278.63883154;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040099;1;2;1;94;20;1;278.63883154;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040099;1;3;1;94;20;1;278.63883154;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040099;1;4;1;94;20;1;278.63883154;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040100;1;1;1;94;20;1;348.52938077;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040100;1;2;1;94;20;1;348.52938077;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040100;1;3;1;94;20;1;348.52938077;20;2;52;52110;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040100;1;4;1;94;20;1;348.52938077;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040101;1;1;1;94;20;1;395.05122989;20;2;25;25394;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040101;1;2;1;94;20;1;395.05122989;20;2;05;05045;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241249;12;2024;8040101;1;3;1;94;20;1;395.05122989;20;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
