PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6426;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3051S1;P3052;P3052S1;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3067;P3067S1;P3067S2;P6775;P3068;P6750;P3073;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3366;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8
20241044;10;2024;7981565;1;1;1;60;;1;142.38939753;66;1;8730;1;2;2;12;1;;2;;2;2;2;2;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;1;1;1;;1762000;1762000;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1300000;1;;2;;1;1;12;54;;;54;;;;4;7;;1;;1;1;2;9;1;2;1;12;6;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;3;60;8;1;1300000;87;8730;5120
20241044;10;2024;7981568;1;1;1;60;;1;216.72788984;66;1;8530;1;2;1;;2;4;1;8413;1;1;1;1;84;2;;2;1;1;1;2;2;2080000;2;;2;;;2;;2;;2;;2;;2;;;2;;;1;50000;2;2;;;2;;;1;312000;2;1;1910000;1;1740000;1;1040000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;35;3;ES DOCENTE;35;;;;10;7;;1;;1;3;1;9;1;1;1;1;12;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;1;1;1;11;60;4;1;2080000;85;8530;2341
20241044;10;2024;7981569;1;1;1;60;;1;91.298427522;66;1;4210;1;2;1;;1;;1;;1;2;1;2;18;1;;1;1;1;1;2;2;1700000;2;;1;200000;2;2;;2;;2;;2;;2;;;1;162000;2;2;;;2;;;2;;;2;;;1;1700000;2;;1;700000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;7;9;;1;;1;1;1;15;1;1;1;1;6;4;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;3;5;8;1;1700000;42;4210;3123
20241044;10;2024;7981570;1;1;1;60;;1;84.334553079;66;1;8621;1;2;1;;1;;1;;1;2;1;1;32;1;;1;1;1;1;2;2;1326000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;2;2;;;2;;;2;;;2;;;1;1230000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;;10;7;;1;;1;1;1;3;1;1;1;0;7;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;10;4;1;1326000;86;8621;4110
20241044;10;2024;7981571;1;1;1;60;;1;97.359913249;66;1;5611;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;3;1;1;1;6;;;;1800000;1800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;500000;1;;3;;8;2;12;55;;;55;;;;2;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;14;;2;1;500000;56;5611;9411
20241044;10;2024;7981571;1;2;1;60;;1;97.359913249;66;1;5611;2;;;;;;;;;;;;36;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;;2;1;;2;;2;;;;2;2;1;40;220;4;;2;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;14;;2;1;;56;5611;5246
20241044;10;2024;7981572;1;1;1;60;;1;68.377726692;66;1;8730;1;2;2;12;1;;2;;2;2;2;2;24;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;1905000;1905000;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1500000;1;;1;;1;1;12;47;;;47;;;;4;7;;1;;1;1;2;2;1;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;8;3;1;1500000;87;8730;5321
20241044;10;2024;7981574;1;3;1;60;;1;66.801496703;66;1;9700;1;1;;;1;;1;;2;2;2;2;4;3;;2;2;2;2;1;2;1300000;2;;2;;;1;300000;1;150000;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;54;;;54;;;;1;1;;2;;2;;;;2;2;1;1;4;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;14;;8;1;1750000;97;9700;9111
20241044;10;2024;7981575;1;2;1;60;;1;280.37737469;66;1;8412;1;2;1;;1;;1;;1;1;1;2;120;2;;1;1;1;1;1;2;3600000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1800000;1;3600000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;10;7;;1;;1;2;1;20;1;1;1;12;60;4;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;2;2;1;3600000;84;8412;4120
20241044;10;2024;7981576;1;1;1;60;;1;91.298427522;66;1;9411;1;2;1;;1;;1;;1;2;1;1;84;1;;1;1;1;1;5;1;3960000;1;180000;2;;;2;;2;;2;;2;;2;;;1;165000;1;2;;;2;;;2;;;2;;;1;3960000;2;;1;2200000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;;10;8;;1;;1;2;1;7;1;1;1;12;12;1;;3;;1;3;5;500000;2;6;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;40;1;1;4460000;94;9411;2132
20241044;10;2024;7981578;1;1;1;60;;1;280.37737469;66;1;4711;2;;;;;;;;;;;;120;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;30;2;;30;;;;2;1;;3;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;14;;3;1;;47;4711;5223
20241044;10;2024;7981578;1;2;1;60;;1;280.37737469;66;1;4711;2;;;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;3;1;1;1;7;;;;;;;;;;;;;1;2400000;1;1200000;800000;0;120000;0;;;;;;;;;;;;;;;;;;2;;;3;;1200000;1;;3;;3;2;12;72;;;72;;;;2;1;;1;;1;2;2;13;1;2;1;2;60;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;14;;5;1;1200000;47;4711;5221
20241044;10;2024;7981579;1;1;1;60;;1;135.90456927;66;1;123;1;1;;;1;;1;;2;2;2;2;48;7;;2;2;2;2;1;2;1000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;50;;;50;;;;3;8;;2;;2;;;;2;2;1;3;24;7;;2;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;1;1;3;10;5;1;1000000;01;0123;9211
20241044;10;2024;7981579;1;3;1;60;;1;135.90456927;66;1;8412;1;2;2;6;1;;1;;2;2;2;2;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;1300000;1300000;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;1300000;3;;3;;11;1;3;48;;;48;;;;10;7;;1;;1;1;2;0;1;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;2;1;3;5;5;1;1300000;84;8412;3412
20241044;10;2024;7981580;1;1;1;60;;1;363.07824584;66;1;8610;1;2;2;12;1;;1;;2;2;2;2;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;5500000;5500000;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;500000;1;;3;;8;2;12;40;;;40;;;;10;7;;1;;1;1;2;45;1;2;1;0;36;1;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;1;1;8;120;2;1;500000;86;8610;2221
20241044;10;2024;7981581;1;1;1;60;;1;91.298427522;66;1;4111;2;;;;;;;;;;;;87;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;0;3;1;1;1;6;;;;3300000;3300000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1500000;1;;1;;8;1;11;48;;;48;;;;2;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;11;10;2;1;1500000;41;4111;3123
20241044;10;2024;7981583;1;1;1;60;;1;96.827101426;66;1;123;1;1;;;1;;2;;2;2;2;2;3;7;;2;9;9;9;2;2;600000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;35;1;;35;;;;3;8;;2;;2;;;;2;2;1;0;14;4;;3;;2;;;;;;2;;;;1;1;1;2;1;2;1;1;2;2;2;1;2;2;2;2;2;2;3;40;8;1;600000;01;0123;9211
